MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Finish,Garage Area,Garage Qual,Wood Deck SF,Open Porch SF,SalePrice
120,RM,69.22459016393442,4426,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,848.0,Ex,Y,0,848,1.0,1,0,1,Gd,3,1,Attchd,RFn,420.0,TA,149,0,149.3
120,RM,69.22459016393442,4426,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,848.0,Ex,Y,0,848,1.0,1,0,1,Gd,3,1,Attchd,RFn,420.0,TA,149,0,141.0
120,RM,69.22459016393442,4438,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,848.0,Ex,Y,0,848,1.0,1,0,1,Gd,3,1,Attchd,RFn,420.0,TA,149,0,149.0
120,RM,69.22459016393442,4438,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,848.0,Ex,Y,0,848,1.0,1,0,1,Gd,4,1,Attchd,Fin,420.0,TA,140,0,144.5
30,RL,63.0,13907,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1940,1969,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,996.0,Ex,Y,0,996,1.0,1,0,3,TA,6,1,,,0.0,,144,0,108.0
60,RL,60.0,6931,Reg,Lvl,Inside,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,746.0,Ex,Y,896,1656,0.0,2,1,3,Gd,7,1,BuiltIn,Fin,397.0,TA,178,128,165.4
80,RL,69.22459016393442,9638,IR1,Lvl,CulDSac,Norm,1Fam,SLvl,6,6,1977,1977,Hip,Plywood,Plywood,TA,TA,CBlock,TA,1029.0,TA,Y,0,1117,1.0,1,0,3,TA,6,1,Attchd,RFn,542.0,TA,292,0,147.0
60,RL,72.0,7200,Reg,Lvl,Inside,Norm,1Fam,2Story,6,7,1976,2001,Hip,Plywood,Plywood,TA,TA,CBlock,TA,684.0,TA,Y,714,1398,0.0,1,1,3,TA,6,1,Attchd,Fin,440.0,TA,0,0,160.5
20,RL,60.0,7024,Reg,Lvl,Inside,Norm,1Fam,1Story,4,5,2005,2005,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1132.0,Ex,Y,0,1132,1.0,1,1,2,Gd,5,0,Attchd,Fin,451.0,TA,252,64,176.0
180,RM,35.0,3675,Reg,Lvl,Inside,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,547.0,Ex,Y,0,1072,1.0,1,0,2,TA,5,0,Basment,RFn,525.0,TA,0,28,148.0
190,RL,56.0,6931,Reg,Lvl,Inside,Norm,2fmCon,1Story,4,5,1955,1955,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,784.0,TA,N,0,784,1.0,1,0,2,TA,4,0,,,0.0,,112,0,91.9
50,RL,60.0,12180,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1938,2007,Gable,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,585.0,Gd,Y,468,1053,0.0,1,1,2,Ex,5,0,,,0.0,,42,0,120.0
50,RL,57.0,8050,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,MetalSd,MetalSd,TA,Gd,Slab,,0.0,Gd,Y,208,1137,0.0,1,1,4,TA,8,0,,,0.0,,0,0,96.0
20,RL,68.0,9520,Reg,Bnk,Inside,Norm,1Fam,1Story,4,5,1953,1953,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,911.0,TA,Y,0,930,0.0,1,0,2,TA,5,0,Attchd,RFn,286.0,TA,134,0,99.0
50,RL,70.0,11767,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,768.0,Ex,Y,432,1200,0.0,1,0,3,TA,6,0,Detchd,Unf,240.0,TA,0,0,130.5
80,RL,62.0,7692,Reg,Bnk,Inside,Norm,1Fam,SLvl,4,6,1954,1954,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,416.0,Gd,Y,0,1204,0.0,1,0,3,TA,6,0,Basment,Unf,312.0,TA,0,0,100.0
190,RL,55.0,5687,Reg,Bnk,Inside,Norm,2fmCon,2Story,5,6,1912,2000,Gable,VinylSd,VinylSd,TA,Fa,PConc,Fa,780.0,Ex,N,780,1716,1.0,2,0,6,Fa,9,0,,,0.0,,0,184,135.9
70,RH,55.0,8525,Reg,Bnk,Inside,Norm,1Fam,2Story,5,6,1911,1950,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,940.0,TA,N,940,1964,0.0,1,1,4,TA,7,0,,,0.0,,0,192,130.0
50,RL,63.0,15564,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,Wd Sdng,Wd Shng,TA,TA,BrkTil,TA,676.0,Ex,Y,588,1264,0.0,1,0,3,TA,6,0,Detchd,Unf,400.0,TA,424,0,147.5
30,RL,52.0,6292,Reg,Bnk,Inside,Norm,1Fam,1Story,6,5,1930,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,768.0,TA,N,0,790,0.0,1,0,2,TA,4,0,Detchd,Unf,160.0,Fa,0,141,91.0
70,RL,69.22459016393442,9650,IR1,HLS,Corner,Norm,1Fam,2Story,6,3,1923,1950,Hip,Wd Sdng,Plywood,TA,TA,BrkTil,TA,784.0,TA,Y,784,1603,0.0,1,0,4,TA,7,1,Attchd,Unf,599.0,TA,0,217,138.0
70,RL,74.0,11988,IR1,HLS,Inside,Norm,1Fam,2Story,6,7,1934,1995,Hip,Stucco,Stucco,TA,TA,CBlock,TA,715.0,Fa,Y,811,1660,0.0,1,1,3,TA,6,1,Detchd,Unf,240.0,TA,0,0,188.7
50,RL,69.22459016393442,11700,IR1,HLS,Inside,Norm,1Fam,1.5Fin,5,6,1937,1995,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,942.0,Ex,Y,673,1938,0.0,2,0,4,Gd,7,1,Detchd,Unf,240.0,TA,0,40,198.0
50,RL,69.22459016393442,14100,IR1,Lvl,Inside,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,Stucco,TA,Gd,CBlock,TA,728.0,Ex,Y,1479,3447,0.0,3,1,4,Gd,11,2,BuiltIn,Unf,1014.0,TA,314,12,381.0
50,RL,70.0,12392,Reg,Bnk,Inside,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,VinylSd,VinylSd,TA,Gd,CBlock,Gd,832.0,Ex,Y,943,2161,1.0,2,1,3,Gd,8,2,Attchd,Fin,506.0,TA,0,96,263.4
20,RL,69.22459016393442,14778,IR1,Low,CulDSac,PosN,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,HdBoard,Gd,TA,CBlock,TA,1296.0,Ex,Y,0,1640,1.0,1,0,3,Gd,7,1,Detchd,Unf,924.0,TA,108,0,224.0
160,RM,24.0,1879,Reg,Lvl,CulDSac,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,516.0,TA,Y,516,1032,0.0,1,0,2,TA,5,1,Detchd,Unf,462.0,TA,213,0,116.5
160,RM,24.0,1950,Reg,Lvl,Inside,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,716.0,TA,Y,840,1556,1.0,2,1,3,TA,6,1,Attchd,Fin,452.0,TA,161,0,151.0
50,RM,60.0,6000,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,720.0,Gd,Y,330,1090,0.0,1,0,3,TA,5,0,Detchd,Unf,240.0,TA,0,0,120.0
30,RM,71.0,6900,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1940,1955,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,740.0,Ex,Y,0,778,0.0,1,0,2,TA,4,1,Detchd,Fin,924.0,Ex,0,25,120.5
30,RM,60.0,7392,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1930,1995,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,520.0,TA,Y,0,912,0.0,1,0,2,TA,5,0,Detchd,RFn,360.0,TA,0,90,99.5
50,RM,75.0,9000,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,1151.0,Gd,Y,804,1955,0.0,2,0,4,TA,7,0,Attchd,Fin,356.0,TA,0,0,165.5
20,A (agr),80.0,14584,Reg,Low,Inside,Norm,1Fam,1Story,1,5,1952,1952,Gable,AsbShng,VinylSd,Fa,Po,Slab,,0.0,Po,N,0,733,0.0,1,0,2,Fa,4,0,Attchd,Unf,487.0,Fa,0,0,13.1
70,C (all),60.0,5280,Reg,Lvl,Corner,Feedr,1Fam,2Story,4,7,1895,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,Stone,Fa,173.0,Ex,N,536,1361,0.0,1,0,2,TA,6,0,Detchd,Unf,185.0,Fa,0,123,89.0
50,C (all),52.0,5150,Reg,Lvl,Corner,Feedr,1Fam,1.5Fin,4,7,1910,2000,Gable,Plywood,Plywood,TA,TA,PConc,TA,356.0,TA,N,378,1049,0.0,1,0,2,TA,5,0,Detchd,Unf,195.0,Po,0,0,80.9
30,C (all),120.0,18000,Reg,Low,Inside,Norm,1Fam,1Story,3,4,1935,1950,Gable,MetalSd,MetalSd,Fa,TA,CBlock,TA,894.0,TA,Y,0,894,0.0,1,0,2,TA,6,0,Detchd,RFn,1248.0,TA,0,20,81.0
20,RL,69.22459016393442,13265,IR1,Lvl,CulDSac,Norm,1Fam,1Story,8,5,2002,2002,Hip,CemntBd,CmentBd,Gd,TA,PConc,TA,1568.0,Ex,Y,0,1689,1.0,2,0,3,Gd,7,2,Attchd,RFn,857.0,TA,150,59,271.0
60,RL,69.22459016393442,11050,Reg,Lvl,Inside,Norm,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,910.0,Ex,Y,910,1820,0.0,2,1,3,Gd,8,1,Attchd,Unf,816.0,TA,318,32,213.0
80,RL,76.0,9880,Reg,Lvl,Inside,Norm,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1096.0,TA,Y,0,1118,1.0,1,0,3,TA,6,1,Attchd,Fin,358.0,TA,203,0,171.0
20,RL,74.0,9990,Reg,Lvl,Inside,Norm,1Fam,1Story,4,5,1991,1991,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,1680.0,Gd,Y,0,1689,1.0,2,0,3,TA,6,1,Attchd,Unf,432.0,TA,428,120,228.5
120,RL,42.0,4084,IR1,Lvl,Inside,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,VinylSd,VinylSd,Gd,TA,CBlock,TA,1277.0,Gd,Y,0,1501,1.0,2,0,2,Gd,6,1,Attchd,Fin,512.0,TA,240,0,241.5
20,RL,74.0,11563,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1518.0,Ex,Y,0,1537,1.0,2,0,3,Gd,8,0,Attchd,Fin,788.0,TA,0,26,294.0
20,RL,71.0,9520,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1638.0,Ex,Y,0,1646,1.0,2,0,3,Gd,7,1,Attchd,RFn,800.0,TA,192,44,293.077
60,RL,107.0,12852,IR1,HLS,Corner,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,920.0,Ex,Y,860,1780,1.0,2,1,3,Gd,6,1,Attchd,Fin,612.0,TA,0,192,264.966
80,RL,73.0,9802,Reg,Lvl,Inside,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,352.0,Gd,Y,730,1442,0.0,2,1,3,TA,6,0,BuiltIn,Fin,400.0,TA,100,0,172.5
80,RL,73.0,9735,Reg,Lvl,Inside,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,384.0,Gd,Y,640,1394,0.0,2,1,3,Gd,7,0,BuiltIn,Fin,400.0,TA,100,0,167.5
60,RL,81.0,12018,IR1,HLS,Corner,Norm,1Fam,2Story,7,5,2008,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,796.0,Ex,Y,816,1612,0.0,2,1,3,Gd,6,0,Attchd,Fin,666.0,TA,0,64,218.689
20,RL,47.0,12416,IR1,Lvl,Inside,Norm,1Fam,1Story,6,5,1986,1986,Gable,VinylSd,Plywood,TA,TA,CBlock,Fa,1606.0,TA,Y,0,1651,1.0,2,0,3,TA,7,1,Attchd,Fin,616.0,TA,192,0,184.0
20,RL,93.0,18265,Reg,Lvl,Corner,Norm,1Fam,1Story,6,5,1986,1986,Gable,Plywood,HdBoard,Gd,Gd,CBlock,Gd,1256.0,Ex,Y,0,1256,0.0,2,0,3,Gd,6,1,Attchd,Unf,578.0,TA,282,0,180.0
80,RL,85.0,10200,Reg,Lvl,Inside,Norm,1Fam,SLvl,6,5,1988,1989,Gable,HdBoard,HdBoard,Gd,TA,CBlock,TA,1461.0,Ex,Y,0,1509,1.0,2,0,3,Gd,5,1,Attchd,RFn,600.0,TA,224,0,175.0
20,RL,82.0,11202,IR1,Lvl,Inside,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1432.0,Ex,Y,0,1440,1.0,2,0,3,Gd,7,1,Attchd,Fin,467.0,TA,185,95,232.5
20,RL,69.22459016393442,7915,IR1,Lvl,Inside,Norm,1Fam,1Story,6,5,1999,2000,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1666.0,Ex,Y,0,1675,1.0,2,0,3,Gd,6,0,Attchd,RFn,435.0,TA,165,52,195.0
60,RL,85.0,12244,Reg,Lvl,Inside,Norm,1Fam,2Story,8,5,2003,2003,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1482.0,Ex,Y,780,2262,1.0,2,1,4,Gd,10,2,Attchd,Fin,749.0,TA,168,0,305.0
20,RL,79.0,11449,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1884.0,Ex,Y,0,1728,1.0,2,0,3,Gd,7,1,Attchd,Fin,520.0,TA,0,276,298.751
20,RL,85.0,11447,IR1,Lvl,Inside,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1964.0,Ex,Y,0,1964,1.0,2,1,3,Gd,7,1,Attchd,Fin,892.0,TA,0,265,370.0
20,RL,77.0,9278,Reg,Lvl,FR2,Feedr,1Fam,1Story,5,5,2007,2008,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1092.0,Ex,Y,0,1092,0.0,1,0,2,TA,5,0,,,0.0,,0,52,146.0
120,RM,32.0,4500,Reg,Lvl,FR2,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,TA,TA,PConc,TA,1189.0,Ex,Y,0,1189,1.0,2,0,2,TA,4,0,Attchd,RFn,392.0,TA,0,122,160.5
120,RM,69.22459016393442,4224,Reg,Lvl,Inside,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CemntBd,CmentBd,TA,TA,PConc,TA,1040.0,Gd,Y,0,1040,0.0,1,0,3,TA,6,0,Attchd,Unf,499.0,TA,0,100,124.0
160,RM,69.22459016393442,2665,Reg,Lvl,Inside,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CemntBd,CmentBd,TA,TA,PConc,TA,264.0,TA,Y,688,1304,0.0,1,1,3,TA,4,1,BuiltIn,Fin,336.0,TA,141,24,115.0
160,RM,41.0,2665,Reg,Lvl,Inside,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CemntBd,CmentBd,TA,TA,PConc,TA,550.0,TA,Y,550,1475,0.0,2,0,4,TA,6,1,Attchd,Unf,336.0,TA,92,26,129.5
180,RM,21.0,1974,Reg,Lvl,Inside,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CemntBd,CmentBd,TA,Gd,CBlock,TA,526.0,Gd,Y,462,988,1.0,1,0,2,TA,5,0,BuiltIn,RFn,297.0,TA,120,101,105.0
180,RM,21.0,1596,Reg,Lvl,Inside,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CemntBd,CmentBd,TA,TA,CBlock,TA,462.0,TA,Y,462,988,1.0,1,0,1,TA,4,1,BuiltIn,RFn,297.0,TA,0,101,94.9
20,RL,69.22459016393442,17979,IR1,Lvl,Corner,Norm,1Fam,1Story,5,6,1968,1968,Gable,Plywood,Plywood,TA,Gd,CBlock,TA,1113.0,Ex,Y,0,1160,1.0,1,0,3,Gd,6,0,Attchd,Unf,257.0,TA,81,0,152.5
160,RM,21.0,1477,Reg,Lvl,Inside,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CemntBd,CmentBd,TA,Gd,CBlock,TA,546.0,Ex,Y,546,1092,0.0,2,1,3,TA,6,0,,,0.0,,187,0,98.0
180,RM,21.0,1890,Reg,Lvl,Inside,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CemntBd,CmentBd,TA,Gd,CBlock,TA,630.0,Gd,Y,0,630,1.0,1,0,1,TA,3,0,,,0.0,,88,0,81.0
20,RL,100.0,21750,Reg,HLS,Inside,Artery,1Fam,1Story,5,5,1954,1954,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,988.0,Ex,Y,0,988,0.0,1,0,2,TA,4,0,Attchd,RFn,520.0,TA,0,0,113.0
20,RL,37.0,6951,IR1,Lvl,CulDSac,Norm,1Fam,1Story,5,5,1984,1985,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,876.0,TA,Y,0,923,1.0,1,0,3,TA,5,0,Attchd,Unf,264.0,TA,362,0,119.5
20,RL,60.0,6600,Reg,Lvl,Inside,Norm,1Fam,1Story,5,8,1982,2003,Gable,HdBoard,HdBoard,TA,Gd,PConc,Gd,816.0,Ex,Y,0,816,1.0,1,0,2,TA,4,0,Detchd,Fin,816.0,TA,0,0,138.0
20,RL,60.0,6600,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1982,2005,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,845.0,Gd,Y,0,845,0.0,1,0,3,Gd,6,0,Attchd,Unf,264.0,TA,0,0,134.5
20,RL,74.0,12395,Reg,Lvl,Corner,Norm,1Fam,1Story,5,6,1984,1984,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,864.0,TA,Y,0,889,0.0,1,0,3,TA,6,0,Attchd,Unf,484.0,TA,0,0,137.5
20,RL,85.0,10667,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,1587.0,TA,Y,0,1587,0.0,2,0,3,TA,7,1,Attchd,Unf,525.0,TA,0,44,167.3
20,RL,95.0,13651,IR1,Lvl,Inside,Norm,1Fam,1Story,7,6,1973,1973,Gable,Plywood,Plywood,TA,Gd,CBlock,TA,2223.0,Ex,Y,0,2223,1.0,2,0,3,TA,8,2,Attchd,Fin,516.0,TA,300,0,244.0
60,RL,69.22459016393442,12394,IR1,Lvl,Corner,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,847.0,Ex,Y,886,1733,0.0,2,1,3,Gd,7,1,BuiltIn,Fin,433.0,TA,100,48,225.0
60,RL,69.22459016393442,10364,IR1,Lvl,Inside,Norm,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,806.0,Gd,Y,766,1572,0.0,2,1,3,TA,7,1,BuiltIn,Fin,373.0,TA,0,40,168.0
60,RL,57.0,8773,IR1,HLS,Inside,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,916.0,Gd,Y,684,1600,0.0,2,1,3,TA,7,1,Attchd,Fin,460.0,TA,100,38,169.0
80,RL,56.0,8872,IR1,HLS,Inside,Norm,1Fam,SLvl,6,5,1997,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,384.0,Gd,Y,630,1384,0.0,2,1,3,TA,7,1,BuiltIn,Fin,390.0,TA,0,0,161.5
120,RL,41.0,5330,Reg,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,Gd,TA,PConc,TA,1494.0,Ex,Y,0,1652,1.0,2,0,2,Ex,6,0,Attchd,RFn,499.0,TA,96,48,251.0
80,RL,69.22459016393442,10147,IR1,Lvl,CulDSac,Norm,1Fam,SLvl,6,5,1994,1994,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,392.0,Gd,Y,770,1694,0.0,2,1,3,TA,7,1,BuiltIn,Fin,398.0,TA,256,64,160.0
60,RL,69.22459016393442,8637,IR1,Lvl,Inside,Norm,1Fam,2Story,6,5,1999,2000,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,923.0,Gd,Y,767,1714,1.0,2,1,3,TA,7,1,Attchd,Fin,451.0,TA,256,48,180.0
60,RL,63.0,7875,Reg,Lvl,Inside,Norm,1Fam,2Story,7,5,1996,1996,Gable,HdBoard,HdBoard,Gd,TA,PConc,TA,691.0,Gd,Y,862,1553,0.0,2,1,3,Gd,6,0,Attchd,Fin,420.0,TA,0,44,178.75
20,RL,63.0,7875,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,TA,TA,PConc,Gd,1237.0,Gd,Y,0,1253,0.0,2,0,3,TA,6,1,Attchd,Fin,402.0,TA,220,21,176.0
60,RL,60.0,7500,Reg,Lvl,Inside,Norm,1Fam,2Story,6,5,1999,2003,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,938.0,Ex,Y,1342,2299,0.0,3,1,5,TA,7,1,Attchd,Fin,482.0,TA,188,30,204.0
20,RL,69.22459016393442,9556,IR1,Lvl,Corner,Norm,1Fam,1Story,7,5,1992,1993,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,1168.0,Gd,Y,0,1187,0.0,2,0,3,Gd,6,0,Attchd,RFn,420.0,TA,0,21,160.0
80,RL,69.22459016393442,10784,IR1,Lvl,FR2,Norm,1Fam,SLvl,7,5,1991,1992,Gable,HdBoard,HdBoard,Gd,TA,PConc,TA,384.0,Gd,Y,670,1472,0.0,2,1,3,Gd,7,1,Attchd,RFn,402.0,TA,164,0,160.0
80,RL,69.22459016393442,9125,IR1,Lvl,Inside,Norm,1Fam,SLvl,7,5,1992,1992,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,384.0,Gd,Y,670,1482,0.0,2,1,3,Gd,7,1,Attchd,Fin,392.0,TA,100,25,163.9
60,RL,69.22459016393442,7655,IR1,Lvl,CulDSac,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,903.0,Gd,Y,732,1642,0.0,2,1,3,TA,7,1,Attchd,RFn,392.0,TA,290,84,168.0
160,RL,69.22459016393442,5062,IR1,Lvl,CulDSac,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,HdBoard,HdBoard,Gd,TA,CBlock,TA,1190.0,Gd,Y,900,2090,1.0,2,0,3,Gd,6,1,Attchd,Fin,577.0,TA,219,0,207.5
20,RL,86.0,14157,IR1,HLS,Corner,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1922.0,Ex,Y,0,1922,1.0,2,0,3,Gd,8,1,Attchd,Fin,676.0,TA,178,51,377.426
60,RL,98.0,12328,IR1,Lvl,Inside,Norm,1Fam,2Story,8,5,2005,2005,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1149.0,Ex,Y,1377,2541,1.0,3,1,4,Ex,10,1,BuiltIn,Fin,729.0,TA,120,32,349.265
120,RL,61.0,8035,IR1,HLS,Inside,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,1612.0,Ex,Y,0,1612,1.0,2,0,2,Ex,6,1,Attchd,Fin,556.0,TA,0,164,319.9
20,RL,60.0,8089,Reg,HLS,Inside,Norm,1Fam,1Story,8,6,2007,2007,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,1419.0,Ex,Y,0,1419,1.0,2,0,2,Gd,7,1,Attchd,RFn,567.0,TA,140,0,392.0
20,RL,85.0,14082,IR1,HLS,Inside,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,2220.0,Ex,Y,0,2234,1.0,1,1,1,Gd,7,1,Attchd,RFn,724.0,TA,390,80,441.929
60,RL,78.0,12090,Reg,Lvl,Inside,Norm,1Fam,2Story,7,7,1981,2003,Gable,MetalSd,MetalSd,Gd,TA,CBlock,TA,725.0,Ex,Y,754,1479,0.0,2,1,3,Gd,6,1,Attchd,RFn,484.0,TA,167,72,176.0
20,RL,93.0,12299,Reg,Lvl,Inside,Norm,1Fam,1Story,7,6,1978,1985,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1529.0,TA,Y,0,1664,1.0,2,0,3,Gd,7,1,Attchd,Fin,663.0,TA,0,0,213.0
60,RL,61.0,11339,IR1,Lvl,Inside,PosA,1Fam,2Story,7,5,1979,1979,Hip,HdBoard,Plywood,TA,TA,CBlock,TA,780.0,TA,Y,845,1930,1.0,2,1,4,Gd,9,1,Attchd,Fin,481.0,TA,192,72,192.0
60,RL,69.22459016393442,12046,IR1,Lvl,Inside,Norm,1Fam,2Story,6,6,1976,1976,Gable,Plywood,Plywood,TA,TA,CBlock,TA,848.0,TA,Y,912,2030,0.0,2,1,4,Gd,8,1,Attchd,Fin,551.0,TA,0,224,195.0
20,RL,79.0,11850,Reg,Lvl,FR2,Norm,1Fam,1Story,6,6,1984,1984,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1153.0,TA,Y,0,1177,0.0,2,0,3,Gd,6,0,Attchd,Fin,495.0,TA,204,103,151.5
20,RL,80.0,10400,Reg,Lvl,Inside,Norm,1Fam,1Story,6,5,1979,1999,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,1259.0,Ex,Y,0,1353,1.0,2,0,2,TA,5,1,Attchd,RFn,478.0,TA,240,141,192.35
60,RL,80.0,10793,Reg,Lvl,Inside,RRAn,1Fam,2Story,5,5,1969,1969,Mansard,WdShing,HdBoard,TA,TA,CBlock,TA,780.0,Ex,Y,840,1620,0.0,2,1,4,TA,7,0,Attchd,Fin,462.0,TA,208,0,152.0
60,RL,80.0,8000,Reg,Lvl,Inside,PosN,1Fam,2Story,6,6,1974,1974,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1084.0,TA,Y,793,1877,1.0,2,1,4,TA,8,1,Attchd,Unf,488.0,TA,0,96,178.9
